"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","position.x","ep_next","ep_this","event_points","first_name","form.x","id.x","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90","plural_name","plural_name_short","singular_name","singular_name_short","squad_select","squad_min_play","squad_max_play","ui_shirt_specific","element_count","draw","form.y","id.y","loss","name","played","points","position.y","short_name","strength","team_division","unavailable","win","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away","pulse_id","player"
NA,NA,492779,0,0,0,0,0,3,"0.0","0.0",0,"Yago","0.0",754,FALSE,"",NA,45,"492779.jpg","0.0","de Santiago Alonso","0.0",FALSE,NA,"a",18,6,0,253,46,152,44,"0.0","0.0","Yago Santiago",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",690,279,684,278,677,277,696,282,NA,"",NA,"",NA,"",0,0,0,0,0,0,439,256,624,240,697,284,748,314,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,18,0,"Spurs",0,0,0,"TOT",3,NA,FALSE,0,1150,1190,1120,1150,1180,1230,21,"Yago de Santiago Alonso"
NA,NA,165153,0,0,0,0,0,4,"2.2","2.2",0,"Timo","0.0",776,FALSE,"",NA,65,"165153.jpg","0.0","Werner","0.4",FALSE,NA,"a",18,6,0,49226,49226,7552,7552,"0.0","0.0","Werner",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",772,96,772,96,772,96,772,96,NA,"",NA,"",NA,"",0,0,0,0,0,0,48,18,761,94,772,96,246,42,0,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,18,0,"Spurs",0,0,0,"TOT",3,NA,FALSE,0,1150,1190,1120,1150,1180,1230,21,"Timo Werner"
NA,NA,493125,0,0,0,0,0,2,"2.1","2.1",0,"Radu","0.0",777,FALSE,"",NA,45,"493125.jpg","0.0","Dragusin","0.0",FALSE,NA,"a",18,6,0,504,504,20,20,"0.0","0.0","Drăgușin",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",691,250,685,250,678,249,697,250,NA,"",NA,"",NA,"",0,0,0,0,0,0,440,83,625,239,698,249,721,246,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,18,0,"Spurs",0,0,0,"TOT",3,NA,FALSE,0,1150,1190,1120,1150,1180,1230,21,"Radu Dragusin"
0,75,210494,0,0,0,0,0,2,"0.0","1.1",0,"Nayef","1.5",522,FALSE,"International Duty - Unknown return date","2023-12-30T22:30:10.264581Z",45,"210494.jpg","2.1","Aguerd","0.6",FALSE,NA,"i",19,21,33,108106,84,122833,11909,"0.3","7.3","N.Aguerd",1416,1,0,2,29,0,0,0,1,1,0,0,210,"332.0","41.6","121.0","49.6",16,"1.16","0.34","1.50","27.94",81,27,322,109,155,20,167,42,NA,"",NA,"",NA,"",0.07,0,0.02,0.09,1.78,1.84,381,68,213,75,272,94,219,85,1.02,0.13,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Nayef Aguerd"
50,25,57531,0,0,-3,3,1,4,"0.2","0.0",0,"Michail","0.0",523,FALSE,"Knee injury - 50% chance of playing","2023-11-21T12:00:10.199285Z",57,"57531.jpg","3.2","Antonio","1.7",FALSE,NA,"d",19,21,38,659791,353,790331,6366,"0.0","6.7","Antonio",812,2,2,4,13,0,0,0,2,0,0,4,116,"142.8","86.9","138.0","36.4",11,"1.74","1.17","2.91","16.52",263,32,226,32,142,37,225,35,NA,"",NA,"",NA,"",0.19,0,0.13,0.32,1.83,1.44,82,26,747,89,126,19,146,23,1.22,0.44,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Michail Antonio"
100,100,84182,0,0,2,-2,2,1,"7.7","7.2",11,"Alphonse","7.2",524,FALSE,"","2023-12-07T23:30:10.009235Z",42,"84182.jpg","4.4","Areola","36.2",FALSE,NA,"a",19,21,74,2644877,325516,1186316,43709,"1.7","17.6","Areola",1530,0,0,4,24,0,1,0,0,0,68,8,343,"516.4","0.0","0.0","51.7",17,"0.00","0.00","0.00","30.62",16,7,584,67,563,59,158,7,NA,"",NA,"",NA,"",0,4,0,0,1.8,1.41,622,34,7,1,33,2,6,1,1,0.24,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Alphonse Areola"
NA,NA,172841,0,0,-4,4,0,3,"1.0","0.5",3,"Saïd","0.5",525,FALSE,"",NA,56,"172841.jpg","1.5","Benrahma","0.4",FALSE,NA,"a",19,21,20,36886,4355,90789,1914,"0.1","3.6","Benrahma",611,0,1,2,8,0,0,1,1,0,0,0,64,"85.4","164.9","196.0","44.6",5,"1.91","0.77","2.68","12.91",321,137,127,88,100,65,186,93,NA,"",2,"",2,"",0.28,0,0.11,0.39,1.9,1.18,94,58,331,151,365,161,241,78,0.74,0.29,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Saïd Benrahma"
50,100,178186,2,-2,11,-11,1,3,"3.4","6.2",3,"Jarrod","6.2",526,TRUE,"Ankle injury - 50% chance of playing","2024-01-07T21:30:10.877600Z",81,"178186.jpg","5.8","Bowen","29.0",FALSE,NA,"d",19,21,111,5641784,813851,3208392,530704,"0.8","13.7","Bowen",1707,11,2,5,29,0,0,0,1,0,0,8,314,"559.6","208.8","712.0","148.1",19,"7.75","2.36","10.11","33.83",8,3,98,72,5,2,12,8,2,"",NA,"",4,"",0.41,0,0.12,0.53,1.78,1.53,12,8,13,7,7,5,11,4,1,0.26,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Jarrod Bowen"
100,100,149519,0,0,-3,3,0,3,"0.5","0.0",0,"Maxwel","0.0",527,FALSE,"","2023-12-21T01:30:10.713681Z",52,"149519.jpg","1.0","Cornet","0.0",FALSE,NA,"a",19,21,1,1757,84,6258,96,"0.0","0.2","Cornet",1,0,0,0,0,0,0,0,0,0,0,0,2,"2.2","0.0","0.0","0.2",0,"0.00","0.00","0.00","0.00",476,218,755,329,754,329,489,224,NA,"",NA,"",NA,"",0,0,0,0,0,0,156,96,726,312,463,216,514,178,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Maxwel Cornet"
75,100,164555,1,-1,2,-2,1,2,"3.8","4.5",0,"Vladimír","4.5",528,FALSE,"Knock - 75% chance of playing","2024-01-07T21:30:10.893312Z",47,"164555.jpg","3.3","Coufal","4.0",FALSE,NA,"d",19,21,62,772637,91503,407391,101312,"1.0","13.2","Coufal",1706,0,5,4,30,0,0,0,4,0,0,6,333,"411.6","290.4","34.0","73.7",19,"0.04","1.68","1.72","32.86",46,12,55,9,300,97,87,11,NA,"",NA,"",NA,"",0,0,0.09,0.09,1.73,1.58,313,37,35,6,110,27,90,31,1,0.21,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Vladimír Coufal"
NA,NA,222017,0,0,-2,2,0,3,"0.5","0.0",0,"Conor","0.0",529,FALSE,"",NA,43,"222017.jpg","0.0","Coventry","0.1",FALSE,NA,"a",19,21,0,6809,395,10026,402,"0.0","0.0","Coventry",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",606,226,594,227,578,222,612,230,NA,"",NA,"",NA,"",0,0,0,0,0,0,596,326,514,180,619,236,442,146,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Conor Coventry"
100,100,55459,0,0,-3,3,0,2,"0.5","0.0",0,"Aaron","0.0",530,FALSE,"","2023-09-22T11:30:08.275824Z",42,"55459.jpg","0.7","Cresswell","0.3",FALSE,NA,"a",19,21,2,18852,581,82319,1277,"0.0","0.5","Cresswell",130,0,0,0,4,0,0,0,1,0,0,0,20,"15.2","22.1","0.0","3.8",2,"0.00","0.15","0.15","1.91",433,158,363,129,561,227,433,155,3,"",NA,"",NA,"",0,0,0.1,0.1,1.32,2.77,620,154,496,202,492,164,283,106,1.38,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Aaron Cresswell"
0,0,220585,0,0,0,0,0,3,"0.0","0.0",0,"Flynn","0.0",531,FALSE,"Season-long loan to Southampton","2023-08-23T08:39:25.105821Z",50,"220585.jpg","0.0","Downes","0.0",FALSE,NA,"u",19,21,0,126,0,1994,4,"0.0","0.0","Downes",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",753,326,750,325,748,325,753,326,NA,"",NA,"",NA,"",0,0,0,0,0,0,197,123,717,305,753,326,673,269,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Flynn Downes"
100,100,109533,0,0,0,0,1,2,"7.5","7.0",6,"Emerson","7.0",532,FALSE,"","2023-10-22T21:00:08.515376Z",45,"109533.jpg","2.8","Palmieri dos Santos","3.0",FALSE,NA,"a",19,21,54,358648,217489,117404,23086,"1.6","12.0","Emerson",1665,0,2,5,26,0,0,0,7,0,0,6,292,"310.4","216.0","95.0","62.2",18,"0.83","1.54","2.37","33.40",99,36,92,15,186,38,121,23,NA,"",NA,"",NA,"",0.04,0,0.08,0.12,1.81,1.41,361,58,9,2,166,47,114,48,0.97,0.27,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Emerson Palmieri dos Santos"
100,100,37096,0,0,-3,3,0,1,"2.5","2.0",0,"Lukasz","2.0",533,FALSE,"","2023-10-27T13:30:09.169653Z",42,"37096.jpg","4.0","Fabianski","1.3",FALSE,NA,"a",19,21,12,54355,2566,217902,6042,"0.5","2.9","Fabianski",270,0,0,1,6,0,0,0,0,0,11,1,63,"83.0","0.0","0.0","8.3",3,"0.00","0.00","0.00","4.73",329,26,583,66,559,56,403,26,NA,"",NA,"",NA,"",0,3.67,0,0,1.58,2,618,31,164,17,51,5,168,23,1,0.33,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Lukasz Fabianski"
NA,NA,217593,0,0,-4,4,0,3,"1.7","1.2",3,"Pablo","1.2",534,FALSE,"",NA,46,"217593.jpg","1.2","Fornals Malla","0.1",FALSE,NA,"a",19,21,17,4101,605,9893,364,"0.3","3.7","P.Fornals",328,0,0,1,7,0,0,0,0,0,0,0,59,"48.8","61.9","75.0","18.6",3,"0.31","0.31","0.62","7.26",378,164,281,153,215,120,333,150,NA,"",NA,"",NA,"",0.09,0,0.09,0.18,1.99,1.92,340,219,238,107,392,177,503,172,0.82,0.27,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Pablo Fornals Malla"
NA,NA,84939,0,0,-4,4,0,4,"0.7","0.2",0,"Danny","0.2",535,FALSE,"",NA,56,"84939.jpg","1.0","Ings","0.6",FALSE,NA,"a",19,21,10,42972,2117,168809,2474,"0.0","1.8","Ings",132,0,0,0,5,0,0,0,1,0,0,0,28,"13.4","2.1","15.0","3.0",1,"0.12","0.01","0.13","3.84",437,51,430,52,379,55,445,53,NA,"",NA,"",NA,"",0.08,0,0.01,0.09,2.62,3.41,91,29,371,45,466,60,216,36,0.68,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Danny Ings"
100,100,222018,0,0,-1,1,0,2,"2.0","1.5",5,"Ben","1.5",536,FALSE,"","2023-10-05T08:30:09.363808Z",44,"222018.jpg","3.0","Johnson","0.1",FALSE,NA,"a",19,21,6,3006,541,6387,243,"0.3","1.4","Johnson",91,0,0,1,0,0,0,0,1,0,0,0,25,"12.4","2.7","2.0","1.8",1,"0.00","0.01","0.01","2.48",440,160,426,156,425,157,460,164,NA,"",NA,"",NA,"",0,0,0.01,0.01,2.45,0,521,109,210,72,145,39,472,182,0.99,0.99,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Ben Johnson"
0,NA,201057,-1,1,-3,3,0,2,"0.0","0.0",0,"Thilo","0.0",537,FALSE,"On loan to Monaco until the end of the season","2024-01-07T13:45:40.287744Z",42,"201057.jpg","0.5","Kehrer","0.1",FALSE,NA,"u",19,21,2,4290,96,12393,626,"0.0","0.5","Kehrer",19,0,0,0,1,0,0,0,2,0,0,0,7,"8.6","0.7","0.0","0.9",0,"0.00","0.00","0.00","0.47",453,166,445,167,565,229,469,167,NA,"",NA,"",NA,"",0,0,0,0,2.23,4.74,627,159,499,205,499,169,418,160,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Thilo Kehrer"
NA,NA,487837,-1,1,-3,3,0,4,"1.0","0.5",1,"Divin","0.5",538,FALSE,"",NA,42,"487837.jpg","1.0","Mubama","4.9",FALSE,NA,"a",19,21,4,612036,14875,1212295,72570,"0.1","1.0","Mubama",74,0,0,0,1,0,0,0,0,0,0,0,11,"0.0","2.0","5.0","0.7",0,"0.16","0.01","0.17","2.10",597,58,431,53,409,56,470,56,NA,"",NA,"",NA,"",0.19,0,0.01,0.2,2.55,1.22,631,99,305,38,417,48,79,12,0,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Divin Mubama"
25,50,224024,0,0,0,0,1,3,"1.4","2.5",0,"Lucas","5.0",539,FALSE,"Calf injury - 25% chance of playing","2023-12-29T00:00:10.830087Z",60,"224024.jpg","3.5","Tolentino Coelho de Lima","1.7",FALSE,NA,"d",19,21,63,293775,7059,312582,41108,"0.8","10.5","L.Paquetá",1517,2,5,4,24,0,0,0,6,0,0,5,260,"347.6","419.7","169.0","93.6",18,"2.83","2.82","5.65","26.92",67,23,26,20,122,78,47,32,NA,"",NA,"",3,"",0.17,0,0.17,0.34,1.6,1.42,66,41,33,20,96,49,149,46,1.07,0.24,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Lucas Tolentino Coelho de Lima"
0,0,195899,0,0,0,0,0,4,"0.0","0.0",0,"Gianluca","0.0",541,FALSE,"Permanent transfer to Atalanta BC","2023-08-09T08:38:29.554289Z",60,"195899.jpg","0.0","Scamacca","0.0",FALSE,NA,"u",19,21,0,0,0,4966,13,"0.0","0.0","Scamacca",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",770,94,770,94,770,94,770,94,NA,"",NA,"",NA,"",0,0,0,0,0,0,65,21,753,90,770,94,620,86,0,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Gianluca Scamacca"
100,100,215439,0,0,-1,1,0,3,"5.0","4.5",3,"Tomáš","4.5",542,FALSE,"","2023-08-26T19:30:07.900929Z",49,"215439.jpg","3.8","Souček","1.6",FALSE,NA,"a",19,21,72,321327,19694,278965,18573,"0.9","14.7","Souček",1525,5,1,5,24,0,0,0,2,0,0,5,242,"396.6","94.0","326.0","81.5",18,"4.52","0.52","5.04","31.11",51,19,211,125,48,29,66,48,NA,"",NA,"",NA,"",0.27,0,0.03,0.3,1.84,1.42,242,155,36,22,66,37,155,50,1.06,0.3,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Tomáš Souček"
0,0,180151,0,0,0,0,0,3,"0.0","0.0",0,"Nikola","0.0",543,FALSE,"Permanent transfer to Torino","2023-08-10T13:50:57.779550Z",45,"180151.jpg","0.0","Vlašić","0.0",FALSE,NA,"u",19,21,0,0,0,13622,103,"0.0","0.0","Vlašić",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",652,255,645,254,635,252,658,258,NA,"",NA,"",NA,"",0,0,0,0,0,0,374,225,581,213,662,262,519,181,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Nikola Vlašić"
100,50,103192,0,0,0,0,1,2,"3.3","1.4",0,"Kurt","2.8",544,FALSE,"","2023-12-28T23:00:09.882775Z",45,"103192.jpg","2.8","Zouma","1.5",FALSE,NA,"a",19,21,44,272670,6808,239433,16511,"0.6","9.8","Zouma",1413,1,0,3,25,0,0,0,2,0,0,4,236,"284.8","17.4","113.0","41.5",16,"1.16","0.01","1.17","27.11",118,45,380,136,164,25,200,57,NA,"",NA,"",NA,"",0.07,0,0,0.07,1.73,1.59,360,57,122,32,165,46,156,60,1.02,0.19,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Kurt Zouma"
NA,NA,40669,0,0,-2,2,0,2,"3.5","3.0",6,"Angelo","3.0",577,FALSE,"",NA,43,"40669.jpg","2.8","Ogbonna","0.1",FALSE,NA,"a",19,21,17,7804,3062,9383,827,"0.7","4.0","Ogbonna",318,0,0,2,2,0,0,0,0,0,0,0,70,"82.2","0.7","0.0","8.3",3,"0.00","0.00","0.00","7.71",333,128,446,168,566,230,404,145,NA,"",NA,"",NA,"",0,0,0,0,2.18,0.57,569,125,100,22,162,43,395,151,0.85,0.57,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Angelo Ogbonna"
100,100,213999,0,0,0,0,0,3,"3.5","3.0",3,"Edson","3.0",642,FALSE,"","2023-12-15T12:00:10.120415Z",50,"213999.jpg","2.0","Álvarez Velázquez","0.2",FALSE,NA,"a",19,21,34,19305,1437,20608,871,"0.6","6.8","Álvarez",1337,0,1,5,18,0,0,0,7,0,0,0,179,"265.6","57.0","39.0","36.0",16,"0.43","0.19","0.62","26.20",133,53,290,157,287,153,230,113,NA,"",NA,"",NA,"",0.03,0,0.01,0.04,1.76,1.21,196,122,111,54,294,124,355,112,1.08,0.34,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Edson Álvarez Velázquez"
NA,NA,447879,0,0,0,0,0,1,"0.5","0.0",0,"Joseph","0.0",647,FALSE,"",NA,40,"447879.jpg","0.0","Anang","0.1",FALSE,NA,"a",19,21,0,5478,145,4318,235,"0.0","0.0","Anang",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",558,71,544,55,518,45,566,71,NA,"",NA,"",NA,"",0,0,0,0,0,0,685,51,456,64,572,71,497,68,0,0,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Joseph Anang"
NA,NA,101178,0,0,0,0,1,3,"4.3","3.8",3,"James","3.8",664,FALSE,"",NA,60,"101178.jpg","4.3","Ward-Prowse","8.6",FALSE,NA,"a",19,21,82,2400258,118657,1646972,73161,"0.6","13.7","Ward-Prowse",1682,3,6,5,29,0,0,0,3,0,0,9,396,"482.6","565.2","199.0","124.6",19,"3.35","4.05","7.40","33.77",20,6,11,8,95,62,19,12,1,"",1,"",NA,"",0.18,0,0.22,0.4,1.81,1.55,63,39,63,32,39,24,45,16,1.02,0.27,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"James Ward-Prowse"
75,100,233963,0,0,0,0,1,2,"5.5","6.8",6,"Konstantinos","6.8",676,FALSE,"Knock - 75% chance of playing","2024-01-07T21:30:11.268165Z",45,"233963.jpg","4.0","Mavropanos","0.2",FALSE,NA,"d",19,21,28,21145,10730,7836,5431,"1.5","6.2","Mavropanos",496,1,0,3,6,1,0,0,1,0,0,3,106,"106.2","15.8","56.0","17.7",5,"0.39","0.06","0.45","9.61",300,119,384,140,252,73,341,125,NA,"",NA,"",NA,"",0.07,0,0.01,0.08,1.74,1.09,394,77,11,3,53,9,354,136,0.91,0.54,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Konstantinos Mavropanos"
0,100,460842,-1,1,3,-3,2,3,"0.0","7.0",0,"Mohammed","7.0",689,FALSE,"International Duty - Unknown return date","2024-01-01T13:00:13.493010Z",68,"460842.jpg","4.8","Kudus","4.2",FALSE,NA,"i",19,21,76,1123987,54556,702967,453752,"1.0","11.2","Kudus",961,6,3,3,19,0,0,0,3,0,0,11,246,"336.0","177.2","191.0","70.3",10,"1.86","1.44","3.30","15.76",79,30,115,80,103,68,96,65,NA,"",NA,"",NA,"",0.17,0,0.13,0.3,1.48,1.78,39,23,10,5,24,18,87,30,0.94,0.28,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Mohammed Kudus"
NA,NA,518442,0,0,0,0,0,3,"1.8","1.3",0,"Lewis","0.0",773,FALSE,"",NA,45,"518442.jpg","0.0","Orford","0.0",FALSE,NA,"a",19,21,0,23,23,8,8,"0.0","0.0","Orford",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",705,291,701,291,694,290,711,294,NA,"",NA,"",NA,"",0,0,0,0,0,0,458,271,641,253,712,296,776,338,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Lewis Orford"
NA,NA,518438,0,0,0,0,0,2,"1.8","1.3",0,"Kaelan","0.0",774,FALSE,"",NA,40,"518438.jpg","0.0","Casey","0.0",FALSE,NA,"a",19,21,0,169,169,31,31,"0.0","0.0","Casey",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",586,227,572,226,547,217,593,227,NA,"",NA,"",NA,"",0,0,0,0,0,0,716,220,484,192,599,224,744,249,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,19,0,"West Ham",0,0,0,"WHU",3,NA,FALSE,0,1095,1130,1080,1140,1120,1120,25,"Kaelan Casey"
100,100,220394,0,0,-1,1,0,3,"1.2","1.2",2,"Tommy","1.2",351,FALSE,"","2023-09-23T21:30:07.230910Z",44,"220394.jpg","1.2","Doyle","0.1",FALSE,NA,"a",20,39,15,10523,590,8684,750,"0.3","3.4","Doyle",404,0,0,2,6,0,0,0,2,0,0,0,77,"82.6","67.5","16.0","16.6",3,"0.09","0.50","0.59","6.62",331,142,264,145,372,185,348,156,2,"",4,"",NA,"",0.02,0,0.11,0.13,1.47,1.34,520,294,233,105,390,176,500,170,0.67,0.45,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,20,0,"Wolves",0,0,0,"WOL",3,NA,FALSE,0,1095,1100,1080,1140,1110,1110,38,"Tommy Doyle"
0,100,448514,0,0,0,0,0,2,"0.0","3.8",5,"Rayan","3.8",545,FALSE,"International Duty - Unknown return date","2023-12-30T22:30:10.313371Z",45,"448514.jpg","1.6","Aït-Nouri","0.3",FALSE,NA,"i",20,39,28,71665,625,79362,7816,"0.8","6.2","Aït-Nouri",1146,0,0,2,18,0,0,0,5,0,0,1,161,"188.6","172.1","68.0","42.7",15,"1.18","0.90","2.08","18.80",214,79,120,23,225,58,194,54,4,"",NA,"",NA,"",0.09,0,0.07,0.16,1.48,1.41,411,81,58,15,350,126,275,104,1.18,0.16,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,20,0,"Wolves",0,0,0,"WOL",3,NA,FALSE,0,1095,1100,1080,1140,1110,1110,38,"Rayan Aït-Nouri"
